卡bin,卡号长度,银行名称,联行行号,银行分类,卡bin长度
628381,16,江苏江阴农村商业银行股份有限公司,314302200018,农村商业银行,6
628380,16,衡水银行股份有限公司,313148053964,城市商业银行,6
628379,16,齐鲁银行,313451000019,城市商业银行,6
628378,16,鄂尔多斯银行股份有限公司,313205057830,城市商业银行,6
628377,16,邯郸市商业银行股份有限公司,313127000013,城市商业银行,6
628375,16,山东省农村信用社联合社,402451000010,农村信用合作社,6
628373,16,柳州银行股份有限公司清算中心,313614000012,城市商业银行,6
628372,16,中信银行股份有限公司,302100011000,中信银行,6
628371,16,中信银行股份有限公司,302100011000,中信银行,6
628370,16,中信银行股份有限公司,302100011000,中信银行,6
628369,16,无锡农村商业银行股份有限公司（不对外）,314302066666,农村商业银行,6
628368,16,龙江银行股份有限公司,313261099913,城市商业银行,6
628367,16,广州银行,313581003284,城市商业银行,6
628366,16,中国建设银行股份有限公司总行,105100000017,中国建设银行,6
628365,16,张家口银行股份有限公司,313138000019,城市商业银行,6
628364,16,保定银行股份有限公司,313134000011,城市商业银行,6
628362,16,招商银行股份有限公司,308584000013,招商银行,6
628361,16,江西银行股份有限公司,313421087506,城市商业银行,6
628359,16,临商银行股份有限公司,313473070018,城市商业银行,6
628358,16,吉林银行,313241066661,城市商业银行,6
628356,16,甘肃银行股份有限公司,313821050016,城市商业银行,6
628355,16,石嘴山银行股份有限公司,313872097457,城市商业银行,6
628354,16,晋中银行,313175000011,城市商业银行,6
628353,16,阜新银行结算中心,313229000008,城市商业银行,6
628351,16,云南红塔银行股份有限公司,313741095715,城市商业银行,6
628349,16,张家港农村商业银行,314305670002,农村商业银行,6
628347,16,贵州银行股份有限公司,313701099012,城市商业银行,6
628346,16,中国农业银行股份有限公司,103100000026,中国农业银行,6
628345,16,西安银行股份有限公司,313791000015,城市商业银行,6
628343,16,中原银行股份有限公司,313491099996,城市商业银行,6
628342,16,达州银行股份有限公司,313675090019,城市商业银行,6
628340,16,湖北银行股份有限公司,313521006000,城市商业银行,6
628337,16,攀枝花市商业银行,313656000019,城市商业银行,6
628336,16,北京农村商业银行股份有限公司,402100000018,农村商业银行,6
628333,16,龙江银行股份有限公司,313261099913,城市商业银行,6
628332,16,甘肃省农村合作金融结算服务中心,402821000015,农村信用合作社,6
628330,16,广西壮族自治区农村信用社联合社,402611099974,农村信用合作社,6
628329,16,丹东银行清算中心,313226009000,城市商业银行,6
628328,16,华融湘江银行股份有限公司,313551070008,城市商业银行,6
628326,16,宁夏黄河农村商业银行股份有限公司,402871099996,农村信用合作社,6
628325,16,邢台银行股份有限公司,313131000016,城市商业银行,6
628324,16,浙商银行,316331000018,浙商银行,6
628323,16,陕西省农村信用社联合社资金清算中心,402791000010,农村信用合作社,6
628322,16,佛山顺德农村商业银行股份有限公司,314588000016,农村商业银行,6
628321,16,河北银行股份有限公司,313121006888,城市商业银行,6
628320,16,海口联合农村商业银行股份有限公司,314641000014,农村商业银行,6
628319,16,泉州银行股份有限公司,313397075189,城市商业银行,6
628318,16,华夏银行股份有限公司总行,304100040000,华夏银行,6
628317,16,中国建设银行股份有限公司总行,105100000017,中国建设银行,6
628316,16,中国建设银行股份有限公司总行,105100000017,中国建设银行,6
628314,16,江苏常熟农村商业银行股份有限公司清算中心,314305506621,农村商业银行,6
628313,16,中国银行总行,104100000004,中国银行,6
628312,16,中国银行总行,104100000004,中国银行,6
628311,16,齐商银行,313453001017,城市商业银行,6
628310,16,中国邮政储蓄银行有限责任公司,403100000004,邮政储汇,6
628309,16,辽阳银行,313231000013,城市商业银行,6
628308,16,成都农商银行,314651000000,农村商业银行,6
628306,16,湖州银行股份有限公司,313336071575,城市商业银行,6
628305,16,江西银行股份有限公司,313421087506,城市商业银行,6
628304,16,鞍山市商业银行,313223007007,城市商业银行,6
628301,16,天津农村商业银行股份有限公司,317110010019,农村商业银行,6
628300,16,宁波鄞州农村商业银行股份有限公司(鄞州银行),402332010004,农村信用合作社,6
628299,16,大连银行,313222080002,城市商业银行,6
628298,16,东莞农村商业银行股份有限公司,402602000018,农村商业银行,6
628297,16,四川省农村信用社联合社,402651020006,农村信用合作社,6
628296,16,平安银行,307584007998,平安银行,6
628295,16,包商银行股份有限公司,313192000013,城市商业银行,6
628294,16,锦州银行,313227000012,城市商业银行,6
628293,16,柳州银行股份有限公司清算中心,313614000012,城市商业银行,6
628291,16,绍兴银行股份有限公司营业部,313337009004,城市商业银行,6
628290,16,招商银行股份有限公司,308584000013,招商银行,6
628289,16,青海银行股份有限公司营业部,313851000018,城市商业银行,6
628288,16,中国工商银行,102100099996,中国工商银行,6
628287,16,青海银行股份有限公司营业部,313851000018,城市商业银行,6
628286,16,中国工商银行,102100099996,中国工商银行,6
628285,16,盛京银行清算中心,313221030008,城市商业银行,6
628284,16,泰安银行股份有限公司,313463000993,城市商业银行,6
628283,16,长沙银行股份有限公司,313551088886,城市商业银行,6
628282,16,长沙银行股份有限公司,313551088886,城市商业银行,6
628281,16,长沙银行股份有限公司,313551088886,城市商业银行,6
628280,16,浙江省农村信用社联合社,402331000007,农村信用合作社,6
628279,16,莱商银行,313463400019,城市商业银行,6
628278,16,乌鲁木齐银行清算中心,313881000002,城市商业银行,6
628276,16,四川天府银行股份有限公司,313673093259,城市商业银行,6
628275,16,浙江泰隆商业银行,313345010019,城市商业银行,6
628274,16,葫芦岛银行股份有限公司,313227600018,城市商业银行,6
628273,16,台州银行股份有限公司,313345001665,城市商业银行,6
628272,16,江苏常熟农村商业银行股份有限公司清算中心,314305506621,农村商业银行,6
628269,16,中国农业银行股份有限公司,103100000026,中国农业银行,6
628268,16,中国农业银行股份有限公司,103100000026,中国农业银行,6
628267,16,重庆农村商业银行股份有限公司,314653000011,农村商业银行,6
628266,16,中国建设银行股份有限公司总行,105100000017,中国建设银行,6
628264,16,营口银行股份有限公司资金清算中心,313228000276,城市商业银行,6
628263,16,兰州银行股份有限公司,313821001016,城市商业银行,6
628262,16,招商银行股份有限公司,308584000013,招商银行,6
628261,16,锦州银行,313227000012,城市商业银行,6
628260,16,广发银行股份有限公司,306581000003,广发银行,6
628259,16,广发银行股份有限公司,306581000003,广发银行,6
628258,16,中国民生银行,305100000013,中国民生银行,6
628257,16,日照银行股份有限公司,313473200011,城市商业银行,6
628255,16,温州银行股份有限公司,313333007331,城市商业银行,6
628254,16,湖北省农村信用社联合社结算中心,402521000032,农村信用合作社,6
628253,16,鄂尔多斯银行股份有限公司,313205057830,城市商业银行,6
628252,16,内蒙古银行,313191000011,城市商业银行,6
628251,16,徽商银行股份有限公司,319361000013,徽商银行股份有限公司,6
628250,16,浙江稠州商业银行,313338707013,城市商业银行,6
628247,16,太仓农村商业银行,314305106644,农村商业银行,6
628244,16,朝阳银行股份有限公司,313234001089,城市商业银行,6
628243,16,晋城银行,313168000003,城市商业银行,6
628242,16,南京银行股份有限公司,313301008887,城市商业银行,6
628239,16,青岛银行,313452060150,城市商业银行,6
628238,16,九江银行股份有限公司,313424076706,城市商业银行,6
628237,16,广东南粤银行股份有限公司,313591001001,城市商业银行,6
628236,16,杭州银行股份有限公司,313331000014,城市商业银行,6
628235,16,广州农村商业银行股份有限公司,314581000011,农村商业银行,6
628234,16,威海市商业银行,313465000010,城市商业银行,6
628233,16,赣州银行股份有限公司,313428076517,城市商业银行,6
628232,16,福建省农村信用社联合社,402391000068,农村信用合作社,6
628231,16,富滇银行股份有限公司运营管理部,313731010015,城市商业银行,6
628230,16,上海银行股份有限公司,325290000012,上海银行,6
628229,16,承德银行股份有限公司,313141052422,城市商业银行,6
628228,16,成都银行,313651099999,城市商业银行,6
628227,16,广西北部湾银行,313611001018,城市商业银行,6
628226,16,江苏省农村信用社联合社,402301099998,农村信用合作社,6
628224,16,哈尔滨银行结算中心,313261000018,城市商业银行,6
628222,16,上海浦东发展银行,310290000013,上海浦东发展银行,6
628221,16,上海浦东发展银行,310290000013,上海浦东发展银行,6
628220,16,重庆银行,313653000013,城市商业银行,6
628219,16,桂林银行股份有限公司,313617000018,城市商业银行,6
628218,16,交通银行,301290000007,交通银行,6
628217,16,东营银行股份有限公司,313455000018,城市商业银行,6
628216,16,交通银行,301290000007,交通银行,6
628214,16,宁夏银行总行清算中心,313871000007,城市商业银行,6
628213,16,贵阳市商业银行,313701098010,城市商业银行,6
628212,16,兴业银行总行,309391000011,兴业银行,6
628211,16,上海农村商业银行,322290000011,上海农村商业银行,6
628210,16,江苏银行股份有限公司,313301099999,城市商业银行,6
628209,16,中信银行股份有限公司,302100011000,中信银行,6
628208,16,中信银行股份有限公司,302100011000,中信银行,6
628207,16,宁波银行股份有限公司,313332082914,城市商业银行,6
628206,16,中信银行股份有限公司,302100011000,中信银行,6
628205,16,天津银行股份有限公司,313110000017,城市商业银行,6
628204,16,金华银行股份有限公司,313338009688,城市商业银行,6
628203,16,北京银行,313100000013,城市商业银行,6
628202,16,中国光大银行,303100000006,中国光大银行,6
628201,16,中国光大银行,303100000006,中国光大银行,6
628200,16,汉口银行资金清算中心,313521000011,城市商业银行,6
627069,16,平安银行,307584007998,平安银行,6
627068,16,平安银行,307584007998,平安银行,6
627067,16,平安银行,307584007998,平安银行,6
627066,16,平安银行,307584007998,平安银行,6
627028,19,中国银行总行,104100000004,中国银行,6
627027,19,中国银行总行,104100000004,中国银行,6
627026,19,中国银行总行,104100000004,中国银行,6
627025,19,中国银行总行,104100000004,中国银行,6
627020,19,中国建设银行股份有限公司总行,105100000017,中国建设银行,6
625999,16,中国农业银行股份有限公司,103100000026,中国农业银行,6
625998,16,中国农业银行股份有限公司,103100000026,中国农业银行,6
625997,16,中国农业银行股份有限公司,103100000026,中国农业银行,6
625996,16,中国农业银行股份有限公司,103100000026,中国农业银行,6
